"ID","Sex","Year","Name","Count"
"Alaska","M",1990,"Michael",197
"Alabama","M",1990,"Christopher",939
"Arkansas","M",1990,"Christopher",505
"Arizona","M",1990,"Michael",1011
"California","M",1990,"Michael",8245
"Colorado","M",1990,"Michael",816
"Connecticut","M",1990,"Michael",1127
"District of Columbia","M",1990,"Michael",303
"Delaware","M",1990,"Michael",229
"Florida","M",1990,"Michael",3493
"Georgia","M",1990,"Christopher",1719
"Hawaii","M",1990,"Joshua",212
"Iowa","M",1990,"Michael",525
"Idaho","M",1990,"Michael",204
"Illinois","M",1990,"Michael",3439
"Indiana","M",1990,"Michael",1232
"Kansas","M",1990,"Michael",486
"Kentucky","M",1990,"Joshua",891
"Louisiana","M",1990,"Joshua",945
"Massachusetts","M",1990,"Michael",2142
"Maryland","M",1990,"Michael",1337
"Maine","M",1990,"Joshua",292
"Michigan","M",1990,"Michael",2590
"Minnesota","M",1990,"Michael",1075
"Missouri","M",1990,"Michael",1150
"Mississippi","M",1990,"Christopher",590
"Montana","M",1990,"Michael",163
"North Carolina","M",1990,"Christopher",1699
"North Dakota","M",1990,"Matthew",132
"Nebraska","M",1990,"Michael",349
"New Hampshire","M",1990,"Michael",311
"New Jersey","M",1990,"Michael",2876
"New Mexico","M",1990,"Michael",352
"Nevada","M",1990,"Michael",341
"New York","M",1990,"Michael",6162
"Ohio","M",1990,"Michael",2935
"Oklahoma","M",1990,"Joshua",599
"Oregon","M",1990,"Michael",580
"Pennsylvania","M",1990,"Michael",3449
"Rhode Island","M",1990,"Michael",358
"South Carolina","M",1990,"Christopher",842
"South Dakota","M",1990,"Tyler",147
"Tennessee","M",1990,"Joshua",1205
"Texas","M",1990,"Michael",4055
"Utah","M",1990,"Michael",455
"Virginia","M",1990,"Christopher",1501
"Vermont","M",1990,"Michael",115
"Washington","M",1990,"Michael",1063
"Wisconsin","M",1990,"Michael",1149
"West Virginia","M",1990,"Joshua",406
"Wyoming","M",1990,"Michael",83
"Alaska","F",1990,"Jessica",113
"Alabama","F",1990,"Ashley",823
"Arkansas","F",1990,"Jessica",453
"Arizona","F",1990,"Jessica",746
"California","F",1990,"Jessica",6638
"Colorado","F",1990,"Jessica",574
"Connecticut","F",1990,"Jessica",565
"District of Columbia","F",1990,"Ashley",158
"Delaware","F",1990,"Jessica",156
"Florida","F",1990,"Ashley",2374
"Georgia","F",1990,"Ashley",1548
"Hawaii","F",1990,"Ashley",186
"Iowa","F",1990,"Ashley",573
"Idaho","F",1990,"Jessica",186
"Illinois","F",1990,"Jessica",2081
"Indiana","F",1990,"Jessica",1134
"Kansas","F",1990,"Ashley",450
"Kansas","F",1990,"Jessica",450
"Kentucky","F",1990,"Brittany",843
"Louisiana","F",1990,"Brittany",973
"Massachusetts","F",1990,"Jessica",1049
"Maryland","F",1990,"Brittany",903
"Maine","F",1990,"Ashley",232
"Michigan","F",1990,"Ashley",2060
"Minnesota","F",1990,"Ashley",882
"Missouri","F",1990,"Ashley",1040
"Mississippi","F",1990,"Brittany",519
"Montana","F",1990,"Jessica",120
"North Carolina","F",1990,"Brittany",1695
"North Dakota","F",1990,"Ashley",136
"Nebraska","F",1990,"Ashley",296
"New Hampshire","F",1990,"Jessica",209
"New Jersey","F",1990,"Jessica",1330
"New Mexico","F",1990,"Jessica",276
"Nevada","F",1990,"Ashley",261
"New York","F",1990,"Jessica",2909
"Ohio","F",1990,"Ashley",2317
"Oklahoma","F",1990,"Jessica",597
"Oregon","F",1990,"Jessica",493
"Pennsylvania","F",1990,"Ashley",1989
"Rhode Island","F",1990,"Ashley",192
"South Carolina","F",1990,"Brittany",885
"South Dakota","F",1990,"Ashley",110
"Tennessee","F",1990,"Jessica",1104
"Texas","F",1990,"Ashley",3422
"Utah","F",1990,"Jessica",482
"Virginia","F",1990,"Brittany",1230
"Vermont","F",1990,"Ashley",101
"Washington","F",1990,"Jessica",844
"Wisconsin","F",1990,"Ashley",900
"West Virginia","F",1990,"Brittany",379
"Wyoming","F",1990,"Ashley",73
