"ID","Sex","Year","Name","Count"
"Alaska","M",1960,"David",152
"Alabama","M",1960,"James",1869
"Arkansas","M",1960,"James",863
"Arizona","M",1960,"David",711
"California","M",1960,"David",7922
"Colorado","M",1960,"David",897
"Connecticut","M",1960,"John",1385
"District of Columbia","M",1960,"Michael",755
"Delaware","M",1960,"David",274
"Florida","M",1960,"James",2350
"Georgia","M",1960,"James",2132
"Hawaii","M",1960,"David",245
"Hawaii","M",1960,"Michael",245
"Iowa","M",1960,"David",1441
"Idaho","M",1960,"David",283
"Illinois","M",1960,"Michael",5413
"Indiana","M",1960,"David",2550
"Kansas","M",1960,"David",1008
"Kentucky","M",1960,"James",1739
"Louisiana","M",1960,"Michael",1556
"Massachusetts","M",1960,"John",3475
"Maryland","M",1960,"Michael",1592
"Maine","M",1960,"David",590
"Michigan","M",1960,"David",4287
"Minnesota","M",1960,"David",1977
"Missouri","M",1960,"David",2076
"Mississippi","M",1960,"James",1376
"Montana","M",1960,"David",267
"North Carolina","M",1960,"James",2372
"North Dakota","M",1960,"David",308
"Nebraska","M",1960,"Michael",721
"New Hampshire","M",1960,"David",345
"New Jersey","M",1960,"John",3358
"New Mexico","M",1960,"David",527
"Nevada","M",1960,"Robert",138
"New York","M",1960,"Michael",8929
"Ohio","M",1960,"David",5290
"Oklahoma","M",1960,"David",1006
"Oregon","M",1960,"David",855
"Pennsylvania","M",1960,"John",5828
"Rhode Island","M",1960,"Michael",565
"South Carolina","M",1960,"James",1512
"South Dakota","M",1960,"David",308
"Tennessee","M",1960,"James",1999
"Texas","M",1960,"David",4704
"Utah","M",1960,"David",523
"Virginia","M",1960,"James",1888
"Vermont","M",1960,"Michael",247
"Washington","M",1960,"David",1375
"Wisconsin","M",1960,"David",2319
"West Virginia","M",1960,"David",917
"Wyoming","M",1960,"David",146
"Alaska","F",1960,"Mary",79
"Alabama","F",1960,"Mary",981
"Arkansas","F",1960,"Mary",478
"Arizona","F",1960,"Mary",410
"California","F",1960,"Karen",3168
"Colorado","F",1960,"Mary",438
"Connecticut","F",1960,"Susan",789
"District of Columbia","F",1960,"Mary",368
"Delaware","F",1960,"Donna",141
"Florida","F",1960,"Mary",1201
"Georgia","F",1960,"Mary",1168
"Hawaii","F",1960,"Susan",150
"Iowa","F",1960,"Mary",789
"Idaho","F",1960,"Lori",153
"Illinois","F",1960,"Mary",3570
"Indiana","F",1960,"Mary",1257
"Kansas","F",1960,"Mary",513
"Kentucky","F",1960,"Mary",997
"Louisiana","F",1960,"Mary",1087
"Massachusetts","F",1960,"Susan",1846
"Maryland","F",1960,"Mary",920
"Maine","F",1960,"Susan",280
"Michigan","F",1960,"Mary",2517
"Minnesota","F",1960,"Mary",1468
"Missouri","F",1960,"Mary",1350
"Mississippi","F",1960,"Mary",939
"Montana","F",1960,"Mary",191
"North Carolina","F",1960,"Donna",1225
"North Dakota","F",1960,"Mary",202
"Nebraska","F",1960,"Mary",452
"New Hampshire","F",1960,"Susan",187
"New Jersey","F",1960,"Donna",1824
"New Mexico","F",1960,"Mary",342
"Nevada","F",1960,"Lisa",66
"New York","F",1960,"Mary",4632
"Ohio","F",1960,"Mary",2904
"Oklahoma","F",1960,"Mary",469
"Oregon","F",1960,"Susan",380
"Pennsylvania","F",1960,"Mary",3297
"Rhode Island","F",1960,"Donna",332
"South Carolina","F",1960,"Mary",805
"South Dakota","F",1960,"Mary",216
"Tennessee","F",1960,"Mary",907
"Texas","F",1960,"Mary",2769
"Utah","F",1960,"Julie",261
"Virginia","F",1960,"Mary",1097
"Vermont","F",1960,"Susan",131
"Washington","F",1960,"Susan",642
"Wisconsin","F",1960,"Mary",1792
"West Virginia","F",1960,"Mary",449
"Wyoming","F",1960,"Mary",84
