"ID","Sex","Year","Name","Count"
"Alaska","Male",2010,"William",57
"Alabama","Male",2010,"William",496
"Arkansas","Male",2010,"William",195
"Arizona","Male",2010,"Jacob",544
"California","Male",2010,"Jacob",3355
"Colorado","Male",2010,"Jacob",338
"Connecticut","Male",2010,"Michael",252
"District of Columbia","Male",2010,"William",71
"Delaware","Male",2010,"Michael",68
"Florida","Male",2010,"Jayden",1294
"Georgia","Male",2010,"William",796
"Hawaii","Male",2010,"Noah",88
"Iowa","Male",2010,"Mason",183
"Iowa","Male",2010,"Noah",183
"Idaho","Male",2010,"Samuel",114
"Idaho","Male",2010,"William",114
"Illinois","Male",2010,"Alexander",914
"Indiana","Male",2010,"Elijah",449
"Kansas","Male",2010,"Jacob",206
"Kentucky","Male",2010,"William",376
"Louisiana","Male",2010,"Jayden",313
"Massachusetts","Male",2010,"Ryan",449
"Maryland","Male",2010,"Jacob",388
"Maine","Male",2010,"Owen",85
"Michigan","Male",2010,"Jacob",677
"Minnesota","Male",2010,"Mason",406
"Missouri","Male",2010,"Jacob",421
"Mississippi","Male",2010,"William",218
"Montana","Male",2010,"Wyatt",60
"North Carolina","Male",2010,"William",821
"North Dakota","Male",2010,"Mason",64
"Nebraska","Male",2010,"Jacob",130
"New Hampshire","Male",2010,"Logan",99
"New Jersey","Male",2010,"Michael",707
"New Mexico","Male",2010,"Elijah",143
"Nevada","Male",2010,"Jacob",198
"New York","Male",2010,"Michael",1517
"Ohio","Male",2010,"Jacob",757
"Oklahoma","Male",2010,"Jacob",233
"Oregon","Male",2010,"Jacob",240
"Pennsylvania","Male",2010,"Michael",828
"Rhode Island","Male",2010,"Logan",84
"South Carolina","Male",2010,"William",398
"South Dakota","Male",2010,"Jacob",68
"Tennessee","Male",2010,"William",569
"Texas","Male",2010,"Jacob",2274
"Utah","Male",2010,"William",264
"Virginia","Male",2010,"William",621
"Vermont","Male",2010,"Logan",43
"Washington","Male",2010,"Jacob",415
"Wisconsin","Male",2010,"Mason",448
"West Virginia","Male",2010,"Jacob",169
"Wyoming","Male",2010,"James",36
