"ID","Sex","Year","Name","Count"
"Alaska","Male",2015,"Liam",53
"Alabama","Male",2015,"William",414
"Arkansas","Male",2015,"William",198
"Arizona","Male",2015,"Noah",447
"California","Male",2015,"Noah",2773
"Colorado","Male",2015,"Liam",306
"Connecticut","Male",2015,"Noah",216
"District of Columbia","Male",2015,"William",78
"Delaware","Male",2015,"Liam",60
"Delaware","Male",2015,"Mason",60
"Delaware","Male",2015,"Noah",60
"Florida","Male",2015,"Liam",1282
"Georgia","Male",2015,"William",730
"Hawaii","Male",2015,"Noah",77
"Iowa","Male",2015,"Liam",214
"Idaho","Male",2015,"Liam",111
"Illinois","Male",2015,"Noah",868
"Indiana","Male",2015,"Liam",407
"Kansas","Male",2015,"Liam",181
"Kentucky","Male",2015,"William",337
"Louisiana","Male",2015,"Noah",297
"Massachusetts","Male",2015,"Benjamin",456
"Maryland","Male",2015,"Noah",388
"Maine","Male",2015,"Liam",78
"Maine","Male",2015,"Owen",78
"Michigan","Male",2015,"Noah",531
"Minnesota","Male",2015,"Henry",393
"Missouri","Male",2015,"Liam",380
"Mississippi","Male",2015,"William",212
"Montana","Male",2015,"William",63
"North Carolina","Male",2015,"William",705
"North Dakota","Male",2015,"Liam",63
"Nebraska","Male",2015,"Henry",127
"New Hampshire","Male",2015,"Jackson",85
"New Jersey","Male",2015,"Liam",572
"New Mexico","Male",2015,"Noah",131
"Nevada","Male",2015,"Liam",185
"Nevada","Male",2015,"Noah",185
"New York","Male",2015,"Liam",1396
"Ohio","Male",2015,"Liam",691
"Oklahoma","Male",2015,"Elijah",218
"Oregon","Male",2015,"Liam",224
"Pennsylvania","Male",2015,"Mason",793
"Rhode Island","Male",2015,"Noah",73
"South Carolina","Male",2015,"William",360
"South Dakota","Male",2015,"Oliver",62
"Tennessee","Male",2015,"William",528
"Texas","Male",2015,"Noah",2161
"Utah","Male",2015,"William",314
"Virginia","Male",2015,"William",552
"Vermont","Male",2015,"Liam",40
"Washington","Male",2015,"Oliver",398
"Wisconsin","Male",2015,"Oliver",306
"West Virginia","Male",2015,"Noah",137
"Wyoming","Male",2015,"Liam",38
