"ID","Sex","Year","Name","Count"
"Alaska","M",1980,"Michael",145
"Alabama","M",1980,"Christopher",951
"Arkansas","M",1980,"Michael",597
"Arizona","M",1980,"Michael",942
"California","M",1980,"Michael",6907
"Colorado","M",1980,"Michael",907
"Connecticut","M",1980,"Michael",1035
"District of Columbia","M",1980,"Michael",368
"Delaware","M",1980,"Michael",231
"Florida","M",1980,"Michael",2486
"Georgia","M",1980,"James",1446
"Hawaii","M",1980,"Michael",227
"Iowa","M",1980,"Joshua",828
"Idaho","M",1980,"Michael",293
"Illinois","M",1980,"Michael",3757
"Indiana","M",1980,"Michael",1642
"Kansas","M",1980,"Michael",686
"Kentucky","M",1980,"Jason",1167
"Louisiana","M",1980,"Michael",1209
"Massachusetts","M",1980,"Michael",2020
"Maryland","M",1980,"Michael",1160
"Maine","M",1980,"Christopher",276
"Michigan","M",1980,"Michael",3023
"Minnesota","M",1980,"Michael",1351
"Missouri","M",1980,"Michael",1481
"Mississippi","M",1980,"James",721
"Montana","M",1980,"Joshua",220
"North Carolina","M",1980,"Christopher",1380
"North Dakota","M",1980,"Joshua",242
"Nebraska","M",1980,"Matthew",434
"New Hampshire","M",1980,"Michael",269
"New Jersey","M",1980,"Michael",2500
"New Mexico","M",1980,"Michael",402
"Nevada","M",1980,"Michael",266
"New York","M",1980,"Michael",5801
"Ohio","M",1980,"Michael",3711
"Oklahoma","M",1980,"Michael",872
"Oregon","M",1980,"Michael",702
"Pennsylvania","M",1980,"Michael",4036
"Rhode Island","M",1980,"Michael",344
"South Carolina","M",1980,"James",770
"South Dakota","M",1980,"Michael",213
"Tennessee","M",1980,"Michael",1307
"Texas","M",1980,"Michael",4249
"Utah","M",1980,"Michael",658
"Virginia","M",1980,"Michael",1433
"Vermont","M",1980,"Michael",133
"Washington","M",1980,"Michael",1123
"Wisconsin","M",1980,"Michael",1436
"West Virginia","M",1980,"Jason",615
"Wyoming","M",1980,"Michael",174
"Alaska","F",1980,"Jessica",116
"Alabama","F",1980,"Jennifer",923
"Arkansas","F",1980,"Amanda",603
"Arizona","F",1980,"Jennifer",748
"California","F",1980,"Jennifer",5612
"Colorado","F",1980,"Jennifer",858
"Connecticut","F",1980,"Jennifer",732
"District of Columbia","F",1980,"Jennifer",170
"Delaware","F",1980,"Jennifer",169
"Florida","F",1980,"Jennifer",2241
"Georgia","F",1980,"Amanda",1311
"Hawaii","F",1980,"Jennifer",219
"Iowa","F",1980,"Jennifer",880
"Idaho","F",1980,"Jennifer",292
"Illinois","F",1980,"Jennifer",2958
"Indiana","F",1980,"Jennifer",1516
"Kansas","F",1980,"Jennifer",656
"Kentucky","F",1980,"Amanda",1275
"Louisiana","F",1980,"Jennifer",1002
"Massachusetts","F",1980,"Jennifer",1480
"Maryland","F",1980,"Jennifer",904
"Maine","F",1980,"Jessica",282
"Michigan","F",1980,"Jennifer",2629
"Minnesota","F",1980,"Jennifer",1147
"Missouri","F",1980,"Jennifer",1419
"Mississippi","F",1980,"Jennifer",561
"Montana","F",1980,"Jennifer",208
"North Carolina","F",1980,"Jennifer",1356
"North Dakota","F",1980,"Jennifer",240
"Nebraska","F",1980,"Jennifer",505
"New Hampshire","F",1980,"Jennifer",288
"New Jersey","F",1980,"Jennifer",1684
"New Mexico","F",1980,"Jennifer",303
"Nevada","F",1980,"Jennifer",224
"New York","F",1980,"Jennifer",3809
"Ohio","F",1980,"Jennifer",3093
"Oklahoma","F",1980,"Jennifer",880
"Oregon","F",1980,"Jennifer",764
"Pennsylvania","F",1980,"Jennifer",3038
"Rhode Island","F",1980,"Jennifer",229
"South Carolina","F",1980,"Jennifer",677
"South Dakota","F",1980,"Jennifer",222
"Tennessee","F",1980,"Amanda",1220
"Texas","F",1980,"Jennifer",4002
"Utah","F",1980,"Jennifer",628
"Virginia","F",1980,"Jennifer",1251
"Vermont","F",1980,"Jessica",135
"Washington","F",1980,"Jennifer",1061
"Wisconsin","F",1980,"Jennifer",1512
"West Virginia","F",1980,"Amanda",658
"Wyoming","F",1980,"Jennifer",184
