"ID","Sex","Year","Name","Count"
"Alaska","M",2010,"William",57
"Alabama","M",2010,"William",496
"Arkansas","M",2010,"William",195
"Arizona","M",2010,"Jacob",544
"California","M",2010,"Jacob",3355
"Colorado","M",2010,"Jacob",338
"Connecticut","M",2010,"Michael",252
"District of Columbia","M",2010,"William",71
"Delaware","M",2010,"Michael",68
"Florida","M",2010,"Jayden",1294
"Georgia","M",2010,"William",796
"Hawaii","M",2010,"Noah",88
"Iowa","M",2010,"Mason",183
"Iowa","M",2010,"Noah",183
"Idaho","M",2010,"Samuel",114
"Idaho","M",2010,"William",114
"Illinois","M",2010,"Alexander",914
"Indiana","M",2010,"Elijah",449
"Kansas","M",2010,"Jacob",206
"Kentucky","M",2010,"William",376
"Louisiana","M",2010,"Jayden",313
"Massachusetts","M",2010,"Ryan",449
"Maryland","M",2010,"Jacob",388
"Maine","M",2010,"Owen",85
"Michigan","M",2010,"Jacob",677
"Minnesota","M",2010,"Mason",406
"Missouri","M",2010,"Jacob",421
"Mississippi","M",2010,"William",218
"Montana","M",2010,"Wyatt",60
"North Carolina","M",2010,"William",821
"North Dakota","M",2010,"Mason",64
"Nebraska","M",2010,"Jacob",130
"New Hampshire","M",2010,"Logan",99
"New Jersey","M",2010,"Michael",707
"New Mexico","M",2010,"Elijah",143
"Nevada","M",2010,"Jacob",198
"New York","M",2010,"Michael",1517
"Ohio","M",2010,"Jacob",757
"Oklahoma","M",2010,"Jacob",233
"Oregon","M",2010,"Jacob",240
"Pennsylvania","M",2010,"Michael",828
"Rhode Island","M",2010,"Logan",84
"South Carolina","M",2010,"William",398
"South Dakota","M",2010,"Jacob",68
"Tennessee","M",2010,"William",569
"Texas","M",2010,"Jacob",2274
"Utah","M",2010,"William",264
"Virginia","M",2010,"William",621
"Vermont","M",2010,"Logan",43
"Washington","M",2010,"Jacob",415
"Wisconsin","M",2010,"Mason",448
"West Virginia","M",2010,"Jacob",169
"Wyoming","M",2010,"James",36
"Alaska","F",2010,"Sophia",62
"Alabama","F",2010,"Emma",318
"Arkansas","F",2010,"Emma",202
"Arizona","F",2010,"Isabella",556
"California","F",2010,"Isabella",3370
"Colorado","F",2010,"Isabella",342
"Connecticut","F",2010,"Isabella",278
"District of Columbia","F",2010,"Madison",50
"Delaware","F",2010,"Sophia",73
"Florida","F",2010,"Isabella",1837
"Georgia","F",2010,"Isabella",570
"Hawaii","F",2010,"Isabella",70
"Iowa","F",2010,"Ava",208
"Idaho","F",2010,"Olivia",122
"Illinois","F",2010,"Isabella",946
"Indiana","F",2010,"Emma",457
"Kansas","F",2010,"Isabella",215
"Kentucky","F",2010,"Isabella",375
"Louisiana","F",2010,"Ava",299
"Massachusetts","F",2010,"Isabella",497
"Maryland","F",2010,"Sophia",344
"Maine","F",2010,"Emma",91
"Michigan","F",2010,"Sophia",634
"Minnesota","F",2010,"Ava",384
"Missouri","F",2010,"Isabella",427
"Mississippi","F",2010,"Madison",203
"Montana","F",2010,"Emma",62
"North Carolina","F",2010,"Emma",578
"North Dakota","F",2010,"Sophia",53
"Nebraska","F",2010,"Olivia",156
"New Hampshire","F",2010,"Sophia",91
"New Jersey","F",2010,"Isabella",749
"New Mexico","F",2010,"Isabella",157
"Nevada","F",2010,"Isabella",226
"New York","F",2010,"Isabella",1524
"Ohio","F",2010,"Isabella",792
"Oklahoma","F",2010,"Isabella",253
"Oregon","F",2010,"Sophia",244
"Pennsylvania","F",2010,"Isabella",902
"Rhode Island","F",2010,"Isabella",93
"South Carolina","F",2010,"Madison",290
"South Dakota","F",2010,"Sophia",59
"Tennessee","F",2010,"Isabella",444
"Texas","F",2010,"Isabella",2296
"Utah","F",2010,"Olivia",269
"Virginia","F",2010,"Olivia",495
"Vermont","F",2010,"Sophia",45
"Washington","F",2010,"Sophia",465
"Wisconsin","F",2010,"Olivia",397
"Wisconsin","F",2010,"Sophia",397
"West Virginia","F",2010,"Isabella",153
"Wyoming","F",2010,"Isabella",44
