"ID","Sex","Year","Name","Count"
"Alaska","M",1970,"Michael",165
"Alabama","M",1970,"James",1450
"Arkansas","M",1970,"James",713
"Arizona","M",1970,"Michael",755
"California","M",1970,"Michael",8196
"Colorado","M",1970,"Michael",973
"Connecticut","M",1970,"Michael",1303
"District of Columbia","M",1970,"Michael",601
"Delaware","M",1970,"Michael",246
"Florida","M",1970,"Michael",2520
"Georgia","M",1970,"Michael",2016
"Hawaii","M",1970,"Michael",267
"Iowa","M",1970,"Michael",1088
"Idaho","M",1970,"Michael",264
"Illinois","M",1970,"Michael",4980
"Indiana","M",1970,"Michael",2316
"Kansas","M",1970,"Michael",800
"Kentucky","M",1970,"James",1569
"Louisiana","M",1970,"Michael",1262
"Massachusetts","M",1970,"Michael",2800
"Maryland","M",1970,"Michael",1493
"Maine","M",1970,"Michael",430
"Michigan","M",1970,"Michael",4037
"Minnesota","M",1970,"Michael",1568
"Missouri","M",1970,"Michael",1960
"Mississippi","M",1970,"James",970
"Montana","M",1970,"Michael",228
"North Carolina","M",1970,"Michael",2043
"North Dakota","M",1970,"Michael",260
"Nebraska","M",1970,"Michael",586
"New Hampshire","M",1970,"Michael",302
"New Jersey","M",1970,"Michael",3048
"New Mexico","M",1970,"Michael",376
"Nevada","M",1970,"Michael",199
"New York","M",1970,"Michael",7957
"Ohio","M",1970,"Michael",4914
"Oklahoma","M",1970,"Michael",1031
"Oregon","M",1970,"Michael",814
"Pennsylvania","M",1970,"Michael",5156
"Rhode Island","M",1970,"Michael",480
"South Carolina","M",1970,"James",1262
"South Dakota","M",1970,"Michael",235
"Tennessee","M",1970,"James",1823
"Texas","M",1970,"Michael",4317
"Utah","M",1970,"David",542
"Virginia","M",1970,"Michael",1843
"Vermont","M",1970,"Michael",179
"Washington","M",1970,"Michael",1268
"Wisconsin","M",1970,"Michael",1825
"West Virginia","M",1970,"Michael",716
"Wyoming","M",1970,"Michael",136
"Alaska","F",1970,"Jennifer",81
"Alabama","F",1970,"Kimberly",735
"Arkansas","F",1970,"Kimberly",362
"Arizona","F",1970,"Jennifer",374
"California","F",1970,"Jennifer",4696
"Colorado","F",1970,"Jennifer",527
"Connecticut","F",1970,"Jennifer",826
"District of Columbia","F",1970,"Jennifer",302
"Delaware","F",1970,"Jennifer",134
"Florida","F",1970,"Jennifer",1265
"Georgia","F",1970,"Kimberly",1052
"Hawaii","F",1970,"Michelle",157
"Iowa","F",1970,"Jennifer",770
"Idaho","F",1970,"Jennifer",141
"Illinois","F",1970,"Jennifer",2729
"Indiana","F",1970,"Jennifer",1359
"Kansas","F",1970,"Jennifer",480
"Kentucky","F",1970,"Melissa",766
"Louisiana","F",1970,"Angela",602
"Massachusetts","F",1970,"Jennifer",1645
"Maryland","F",1970,"Kimberly",743
"Maine","F",1970,"Jennifer",254
"Michigan","F",1970,"Jennifer",2440
"Minnesota","F",1970,"Jennifer",1153
"Missouri","F",1970,"Kimberly",961
"Mississippi","F",1970,"Angela",521
"Montana","F",1970,"Michelle",129
"North Carolina","F",1970,"Angela",1339
"North Dakota","F",1970,"Michelle",157
"Nebraska","F",1970,"Jennifer",358
"New Hampshire","F",1970,"Jennifer",241
"New Jersey","F",1970,"Jennifer",1766
"New Mexico","F",1970,"Michelle",210
"Nevada","F",1970,"Jennifer",137
"New York","F",1970,"Jennifer",4203
"Ohio","F",1970,"Jennifer",2858
"Oklahoma","F",1970,"Kimberly",460
"Oregon","F",1970,"Jennifer",486
"Pennsylvania","F",1970,"Jennifer",2961
"Rhode Island","F",1970,"Jennifer",248
"South Carolina","F",1970,"Angela",561
"South Dakota","F",1970,"Lisa",158
"Tennessee","F",1970,"Angela",995
"Texas","F",1970,"Jennifer",1980
"Utah","F",1970,"Jennifer",442
"Virginia","F",1970,"Kimberly",953
"Vermont","F",1970,"Jennifer",137
"Washington","F",1970,"Jennifer",837
"Wisconsin","F",1970,"Jennifer",1254
"West Virginia","F",1970,"Melissa",432
"Wyoming","F",1970,"Kimberly",56
