"ID","Sex","Year","Name","Count"
"Alaska","Male",1990,"Michael",197
"Alabama","Male",1990,"Christopher",939
"Arkansas","Male",1990,"Christopher",505
"Arizona","Male",1990,"Michael",1011
"California","Male",1990,"Michael",8245
"Colorado","Male",1990,"Michael",816
"Connecticut","Male",1990,"Michael",1127
"District of Columbia","Male",1990,"Michael",303
"Delaware","Male",1990,"Michael",229
"Florida","Male",1990,"Michael",3493
"Georgia","Male",1990,"Christopher",1719
"Hawaii","Male",1990,"Joshua",212
"Iowa","Male",1990,"Michael",525
"Idaho","Male",1990,"Michael",204
"Illinois","Male",1990,"Michael",3439
"Indiana","Male",1990,"Michael",1232
"Kansas","Male",1990,"Michael",486
"Kentucky","Male",1990,"Joshua",891
"Louisiana","Male",1990,"Joshua",945
"Massachusetts","Male",1990,"Michael",2142
"Maryland","Male",1990,"Michael",1337
"Maine","Male",1990,"Joshua",292
"Michigan","Male",1990,"Michael",2590
"Minnesota","Male",1990,"Michael",1075
"Missouri","Male",1990,"Michael",1150
"Mississippi","Male",1990,"Christopher",590
"Montana","Male",1990,"Michael",163
"North Carolina","Male",1990,"Christopher",1699
"North Dakota","Male",1990,"Matthew",132
"Nebraska","Male",1990,"Michael",349
"New Hampshire","Male",1990,"Michael",311
"New Jersey","Male",1990,"Michael",2876
"New Mexico","Male",1990,"Michael",352
"Nevada","Male",1990,"Michael",341
"New York","Male",1990,"Michael",6162
"Ohio","Male",1990,"Michael",2935
"Oklahoma","Male",1990,"Joshua",599
"Oregon","Male",1990,"Michael",580
"Pennsylvania","Male",1990,"Michael",3449
"Rhode Island","Male",1990,"Michael",358
"South Carolina","Male",1990,"Christopher",842
"South Dakota","Male",1990,"Tyler",147
"Tennessee","Male",1990,"Joshua",1205
"Texas","Male",1990,"Michael",4055
"Utah","Male",1990,"Michael",455
"Virginia","Male",1990,"Christopher",1501
"Vermont","Male",1990,"Michael",115
"Washington","Male",1990,"Michael",1063
"Wisconsin","Male",1990,"Michael",1149
"West Virginia","Male",1990,"Joshua",406
"Wyoming","Male",1990,"Michael",83
