"ID","Sex","Year","Name","Count"
"Alaska","Female",2010,"Sophia",62
"Alabama","Female",2010,"Emma",318
"Arkansas","Female",2010,"Emma",202
"Arizona","Female",2010,"Isabella",556
"California","Female",2010,"Isabella",3370
"Colorado","Female",2010,"Isabella",342
"Connecticut","Female",2010,"Isabella",278
"District of Columbia","Female",2010,"Madison",50
"Delaware","Female",2010,"Sophia",73
"Florida","Female",2010,"Isabella",1837
"Georgia","Female",2010,"Isabella",570
"Hawaii","Female",2010,"Isabella",70
"Iowa","Female",2010,"Ava",208
"Idaho","Female",2010,"Olivia",122
"Illinois","Female",2010,"Isabella",946
"Indiana","Female",2010,"Emma",457
"Kansas","Female",2010,"Isabella",215
"Kentucky","Female",2010,"Isabella",375
"Louisiana","Female",2010,"Ava",299
"Massachusetts","Female",2010,"Isabella",497
"Maryland","Female",2010,"Sophia",344
"Maine","Female",2010,"Emma",91
"Michigan","Female",2010,"Sophia",634
"Minnesota","Female",2010,"Ava",384
"Missouri","Female",2010,"Isabella",427
"Mississippi","Female",2010,"Madison",203
"Montana","Female",2010,"Emma",62
"North Carolina","Female",2010,"Emma",578
"North Dakota","Female",2010,"Sophia",53
"Nebraska","Female",2010,"Olivia",156
"New Hampshire","Female",2010,"Sophia",91
"New Jersey","Female",2010,"Isabella",749
"New Mexico","Female",2010,"Isabella",157
"Nevada","Female",2010,"Isabella",226
"New York","Female",2010,"Isabella",1524
"Ohio","Female",2010,"Isabella",792
"Oklahoma","Female",2010,"Isabella",253
"Oregon","Female",2010,"Sophia",244
"Pennsylvania","Female",2010,"Isabella",902
"Rhode Island","Female",2010,"Isabella",93
"South Carolina","Female",2010,"Madison",290
"South Dakota","Female",2010,"Sophia",59
"Tennessee","Female",2010,"Isabella",444
"Texas","Female",2010,"Isabella",2296
"Utah","Female",2010,"Olivia",269
"Virginia","Female",2010,"Olivia",495
"Vermont","Female",2010,"Sophia",45
"Washington","Female",2010,"Sophia",465
"Wisconsin","Female",2010,"Olivia",397
"Wisconsin","Female",2010,"Sophia",397
"West Virginia","Female",2010,"Isabella",153
"Wyoming","Female",2010,"Isabella",44
