"ID","Sex","Year","Name","Count"
"Alaska","Male",1970,"Michael",165
"Alabama","Male",1970,"James",1450
"Arkansas","Male",1970,"James",713
"Arizona","Male",1970,"Michael",755
"California","Male",1970,"Michael",8196
"Colorado","Male",1970,"Michael",973
"Connecticut","Male",1970,"Michael",1303
"District of Columbia","Male",1970,"Michael",601
"Delaware","Male",1970,"Michael",246
"Florida","Male",1970,"Michael",2520
"Georgia","Male",1970,"Michael",2016
"Hawaii","Male",1970,"Michael",267
"Iowa","Male",1970,"Michael",1088
"Idaho","Male",1970,"Michael",264
"Illinois","Male",1970,"Michael",4980
"Indiana","Male",1970,"Michael",2316
"Kansas","Male",1970,"Michael",800
"Kentucky","Male",1970,"James",1569
"Louisiana","Male",1970,"Michael",1262
"Massachusetts","Male",1970,"Michael",2800
"Maryland","Male",1970,"Michael",1493
"Maine","Male",1970,"Michael",430
"Michigan","Male",1970,"Michael",4037
"Minnesota","Male",1970,"Michael",1568
"Missouri","Male",1970,"Michael",1960
"Mississippi","Male",1970,"James",970
"Montana","Male",1970,"Michael",228
"North Carolina","Male",1970,"Michael",2043
"North Dakota","Male",1970,"Michael",260
"Nebraska","Male",1970,"Michael",586
"New Hampshire","Male",1970,"Michael",302
"New Jersey","Male",1970,"Michael",3048
"New Mexico","Male",1970,"Michael",376
"Nevada","Male",1970,"Michael",199
"New York","Male",1970,"Michael",7957
"Ohio","Male",1970,"Michael",4914
"Oklahoma","Male",1970,"Michael",1031
"Oregon","Male",1970,"Michael",814
"Pennsylvania","Male",1970,"Michael",5156
"Rhode Island","Male",1970,"Michael",480
"South Carolina","Male",1970,"James",1262
"South Dakota","Male",1970,"Michael",235
"Tennessee","Male",1970,"James",1823
"Texas","Male",1970,"Michael",4317
"Utah","Male",1970,"David",542
"Virginia","Male",1970,"Michael",1843
"Vermont","Male",1970,"Michael",179
"Washington","Male",1970,"Michael",1268
"Wisconsin","Male",1970,"Michael",1825
"West Virginia","Male",1970,"Michael",716
"Wyoming","Male",1970,"Michael",136
