"ID","Sex","Year","Name","Count"
"Alaska","Female",1970,"Jennifer",81
"Alabama","Female",1970,"Kimberly",735
"Arkansas","Female",1970,"Kimberly",362
"Arizona","Female",1970,"Jennifer",374
"California","Female",1970,"Jennifer",4696
"Colorado","Female",1970,"Jennifer",527
"Connecticut","Female",1970,"Jennifer",826
"District of Columbia","Female",1970,"Jennifer",302
"Delaware","Female",1970,"Jennifer",134
"Florida","Female",1970,"Jennifer",1265
"Georgia","Female",1970,"Kimberly",1052
"Hawaii","Female",1970,"Michelle",157
"Iowa","Female",1970,"Jennifer",770
"Idaho","Female",1970,"Jennifer",141
"Illinois","Female",1970,"Jennifer",2729
"Indiana","Female",1970,"Jennifer",1359
"Kansas","Female",1970,"Jennifer",480
"Kentucky","Female",1970,"Melissa",766
"Louisiana","Female",1970,"Angela",602
"Massachusetts","Female",1970,"Jennifer",1645
"Maryland","Female",1970,"Kimberly",743
"Maine","Female",1970,"Jennifer",254
"Michigan","Female",1970,"Jennifer",2440
"Minnesota","Female",1970,"Jennifer",1153
"Missouri","Female",1970,"Kimberly",961
"Mississippi","Female",1970,"Angela",521
"Montana","Female",1970,"Michelle",129
"North Carolina","Female",1970,"Angela",1339
"North Dakota","Female",1970,"Michelle",157
"Nebraska","Female",1970,"Jennifer",358
"New Hampshire","Female",1970,"Jennifer",241
"New Jersey","Female",1970,"Jennifer",1766
"New Mexico","Female",1970,"Michelle",210
"Nevada","Female",1970,"Jennifer",137
"New York","Female",1970,"Jennifer",4203
"Ohio","Female",1970,"Jennifer",2858
"Oklahoma","Female",1970,"Kimberly",460
"Oregon","Female",1970,"Jennifer",486
"Pennsylvania","Female",1970,"Jennifer",2961
"Rhode Island","Female",1970,"Jennifer",248
"South Carolina","Female",1970,"Angela",561
"South Dakota","Female",1970,"Lisa",158
"Tennessee","Female",1970,"Angela",995
"Texas","Female",1970,"Jennifer",1980
"Utah","Female",1970,"Jennifer",442
"Virginia","Female",1970,"Kimberly",953
"Vermont","Female",1970,"Jennifer",137
"Washington","Female",1970,"Jennifer",837
"Wisconsin","Female",1970,"Jennifer",1254
"West Virginia","Female",1970,"Melissa",432
"Wyoming","Female",1970,"Kimberly",56
