"ID","Sex","Year","Name","Count"
"Alaska","Female",1980,"Jessica",116
"Alabama","Female",1980,"Jennifer",923
"Arkansas","Female",1980,"Amanda",603
"Arizona","Female",1980,"Jennifer",748
"California","Female",1980,"Jennifer",5612
"Colorado","Female",1980,"Jennifer",858
"Connecticut","Female",1980,"Jennifer",732
"District of Columbia","Female",1980,"Jennifer",170
"Delaware","Female",1980,"Jennifer",169
"Florida","Female",1980,"Jennifer",2241
"Georgia","Female",1980,"Amanda",1311
"Hawaii","Female",1980,"Jennifer",219
"Iowa","Female",1980,"Jennifer",880
"Idaho","Female",1980,"Jennifer",292
"Illinois","Female",1980,"Jennifer",2958
"Indiana","Female",1980,"Jennifer",1516
"Kansas","Female",1980,"Jennifer",656
"Kentucky","Female",1980,"Amanda",1275
"Louisiana","Female",1980,"Jennifer",1002
"Massachusetts","Female",1980,"Jennifer",1480
"Maryland","Female",1980,"Jennifer",904
"Maine","Female",1980,"Jessica",282
"Michigan","Female",1980,"Jennifer",2629
"Minnesota","Female",1980,"Jennifer",1147
"Missouri","Female",1980,"Jennifer",1419
"Mississippi","Female",1980,"Jennifer",561
"Montana","Female",1980,"Jennifer",208
"North Carolina","Female",1980,"Jennifer",1356
"North Dakota","Female",1980,"Jennifer",240
"Nebraska","Female",1980,"Jennifer",505
"New Hampshire","Female",1980,"Jennifer",288
"New Jersey","Female",1980,"Jennifer",1684
"New Mexico","Female",1980,"Jennifer",303
"Nevada","Female",1980,"Jennifer",224
"New York","Female",1980,"Jennifer",3809
"Ohio","Female",1980,"Jennifer",3093
"Oklahoma","Female",1980,"Jennifer",880
"Oregon","Female",1980,"Jennifer",764
"Pennsylvania","Female",1980,"Jennifer",3038
"Rhode Island","Female",1980,"Jennifer",229
"South Carolina","Female",1980,"Jennifer",677
"South Dakota","Female",1980,"Jennifer",222
"Tennessee","Female",1980,"Amanda",1220
"Texas","Female",1980,"Jennifer",4002
"Utah","Female",1980,"Jennifer",628
"Virginia","Female",1980,"Jennifer",1251
"Vermont","Female",1980,"Jessica",135
"Washington","Female",1980,"Jennifer",1061
"Wisconsin","Female",1980,"Jennifer",1512
"West Virginia","Female",1980,"Amanda",658
"Wyoming","Female",1980,"Jennifer",184
