"ID","Sex","Year","Name","Count"
"Alaska","Female",1950,"Mary",71
"Alabama","Female",1950,"Mary",1840
"Arkansas","Female",1950,"Linda",1187
"Arizona","Female",1950,"Mary",415
"California","Female",1950,"Linda",5388
"Colorado","Female",1950,"Linda",815
"Connecticut","Female",1950,"Linda",888
"District of Columbia","Female",1950,"Linda",530
"Delaware","Female",1950,"Linda",169
"Florida","Female",1950,"Linda",1482
"Georgia","Female",1950,"Mary",2064
"Hawaii","Female",1950,"Linda",179
"Iowa","Female",1950,"Linda",1476
"Idaho","Female",1950,"Linda",348
"Illinois","Female",1950,"Linda",4383
"Indiana","Female",1950,"Linda",2262
"Kansas","Female",1950,"Linda",1062
"Kentucky","Female",1950,"Linda",1897
"Louisiana","Female",1950,"Mary",1581
"Massachusetts","Female",1950,"Linda",2109
"Maryland","Female",1950,"Linda",1180
"Maine","Female",1950,"Linda",489
"Michigan","Female",1950,"Linda",4010
"Minnesota","Female",1950,"Mary",1813
"Missouri","Female",1950,"Linda",2309
"Mississippi","Female",1950,"Mary",1636
"Montana","Female",1950,"Linda",343
"North Carolina","Female",1950,"Linda",2343
"North Dakota","Female",1950,"Linda",336
"Nebraska","Female",1950,"Linda",768
"New Hampshire","Female",1950,"Linda",275
"New Jersey","Female",1950,"Linda",2160
"New Mexico","Female",1950,"Mary",512
"Nevada","Female",1950,"Linda",83
"New York","Female",1950,"Linda",6044
"Ohio","Female",1950,"Linda",4475
"Oklahoma","Female",1950,"Linda",1381
"Oregon","Female",1950,"Linda",843
"Pennsylvania","Female",1950,"Linda",5278
"Rhode Island","Female",1950,"Linda",395
"South Carolina","Female",1950,"Mary",1455
"South Dakota","Female",1950,"Linda",394
"Tennessee","Female",1950,"Linda",2042
"Texas","Female",1950,"Linda",4198
"Utah","Female",1950,"Susan",323
"Virginia","Female",1950,"Linda",1910
"Vermont","Female",1950,"Linda",237
"Washington","Female",1950,"Linda",1330
"Wisconsin","Female",1950,"Mary",2062
"West Virginia","Female",1950,"Linda",1379
"Wyoming","Female",1950,"Linda",155
