"ID","Sex","Year","Name","Count"
"Alaska","Female",1990,"Jessica",113
"Alabama","Female",1990,"Ashley",823
"Arkansas","Female",1990,"Jessica",453
"Arizona","Female",1990,"Jessica",746
"California","Female",1990,"Jessica",6638
"Colorado","Female",1990,"Jessica",574
"Connecticut","Female",1990,"Jessica",565
"District of Columbia","Female",1990,"Ashley",158
"Delaware","Female",1990,"Jessica",156
"Florida","Female",1990,"Ashley",2374
"Georgia","Female",1990,"Ashley",1548
"Hawaii","Female",1990,"Ashley",186
"Iowa","Female",1990,"Ashley",573
"Idaho","Female",1990,"Jessica",186
"Illinois","Female",1990,"Jessica",2081
"Indiana","Female",1990,"Jessica",1134
"Kansas","Female",1990,"Ashley",450
"Kansas","Female",1990,"Jessica",450
"Kentucky","Female",1990,"Brittany",843
"Louisiana","Female",1990,"Brittany",973
"Massachusetts","Female",1990,"Jessica",1049
"Maryland","Female",1990,"Brittany",903
"Maine","Female",1990,"Ashley",232
"Michigan","Female",1990,"Ashley",2060
"Minnesota","Female",1990,"Ashley",882
"Missouri","Female",1990,"Ashley",1040
"Mississippi","Female",1990,"Brittany",519
"Montana","Female",1990,"Jessica",120
"North Carolina","Female",1990,"Brittany",1695
"North Dakota","Female",1990,"Ashley",136
"Nebraska","Female",1990,"Ashley",296
"New Hampshire","Female",1990,"Jessica",209
"New Jersey","Female",1990,"Jessica",1330
"New Mexico","Female",1990,"Jessica",276
"Nevada","Female",1990,"Ashley",261
"New York","Female",1990,"Jessica",2909
"Ohio","Female",1990,"Ashley",2317
"Oklahoma","Female",1990,"Jessica",597
"Oregon","Female",1990,"Jessica",493
"Pennsylvania","Female",1990,"Ashley",1989
"Rhode Island","Female",1990,"Ashley",192
"South Carolina","Female",1990,"Brittany",885
"South Dakota","Female",1990,"Ashley",110
"Tennessee","Female",1990,"Jessica",1104
"Texas","Female",1990,"Ashley",3422
"Utah","Female",1990,"Jessica",482
"Virginia","Female",1990,"Brittany",1230
"Vermont","Female",1990,"Ashley",101
"Washington","Female",1990,"Jessica",844
"Wisconsin","Female",1990,"Ashley",900
"West Virginia","Female",1990,"Brittany",379
"Wyoming","Female",1990,"Ashley",73
